tweets,id,len,date,source,likes,retweets 
"b""RT @SkyNews: Watch the #RoyalWedding live from Windsor Castle - it's finally #HarryandMeghan's big day!  https://t.co/LgRexUmTfa""",997722942887874565,128,2018-05-19 06:17:41,TweetDeck,0,1163
b'The #RoyalWedding is happening!\n\nTune into LIVE coverage of the #RoyalWedding starting right now. \xf0\x9f\x91\x87\n\nhttps://t.co/lTg6amKpYB',997720277705469954,124,2018-05-19 06:07:05,TweetDeck,96,52
"b""RT @TwitterMoments: The #royalwedding is almost here and for some, it can't be soon enough.\n\nhttps://t.co/JenTHF8ilb""",997719840067604485,116,2018-05-19 06:05:21,TweetDeck,0,21
"b""\xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cWhat's the deeper cultural meaning of the royal wedding?\xe2\x80\x9d by @NewsHour https://t.co/zopY2mh6fB""",997626418895998977,98,2018-05-18 23:54:07,TweetDeck,22,12
b'Starting Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. Tap here to watch now. \xe2\xac\x87\xef\xb8\x8f https://t.co/omjoxbnlkr',997582605880045568,122,2018-05-18 21:00:02,TweetDeck,6,4
"b""Watch Now!\n\n@markets is LIVE on Twitter with What'd You Miss. \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/JApQ7VM2xM""",997567501620916224,88,2018-05-18 20:00:00,TweetDeck,3,3
b'RT @NBCNews: LIVE: NBC News Special Report: Latest updates on Texas school mass shooting https://t.co/QoERlnX4Mx',997553979906248704,112,2018-05-18 19:06:17,Twitter for  iPhone,0,90
b'#CheddarLIVE is streaming LIVE on Twitter. Tap below to watch now. \xf0\x9f\x91\x87 https://t.co/SV9WbaSHhy',997552402197897222,92,2018-05-18 19:00:00,TweetDeck,4,3
b'The #RoyalWedding is almost here! \n\nWatch LIVE coverage on Twitter. Tap the reminder button on \xf0\x9f\x93\xb1 to receive a notif\xe2\x80\xa6 https://t.co/a1CaJGVJ9T',997530357992968192,140,2018-05-18 17:32:25,TweetDeck,60,40
b'RT @NBCNews: LIVE: NBC News Special Report: Latest updates on Texas school mass shooting. https://t.co/4XyS5FT1UN https://t.co/ED7EwDS1e8',997514614568046593,137,2018-05-18 16:29:51,TweetDeck,0,110
"b""RT @NewsHour: Is there a deeper meaning to Saturday's #RoyalWedding? What are the cultural impacts? We'll discuss these questions with @Ben\xe2\x80\xa6""",997505897738973185,140,2018-05-18 15:55:13,TweetDeck,0,6
b'RT @FoxBusiness: .@POTUS delivers remarks at the Prison Reform Summit. https://t.co/0Oo4SC0NKJ',997502596641325057,94,2018-05-18 15:42:06,TweetDeck,0,31
b'Watch LIVE Now!\n\n#tictocnews is LIVE on Twitter. Follow @tictoc for 24/7 news updates and tap below to watch now. \xf0\x9f\x91\x87 \nhttps://t.co/m4SLV8tHPM',997492003243003905,140,2018-05-18 15:00:00,TweetDeck,5,3
b'RT @FoxNews: .@VP Mike Pence delivers remarks at the Prison Reform Summit hosted by the @WhiteHouse. https://t.co/mwOktLyRan',997491800641335297,124,2018-05-18 14:59:12,TweetDeck,0,100
"b'RT @ABC: LATEST on Texas high school shooting:\n\n-Suspect has been apprehended, officials say;\n-Suspect appears to be a student, local law e\xe2\x80\xa6'",997491419483967488,140,2018-05-18 14:57:41,TweetDeck,0,403
b'Starting Now!\n\n#AM2DM is LIVE on Twitter. Tap here to watch and see all the best tweets from the show. \xf0\x9f\x91\x87 https://t.co/Wn5vs2dkln',997476904453144576,128,2018-05-18 14:00:00,TweetDeck,3,3
b'Happening Now!\n\n#DayBreak is streaming LIVE on Twitter. Tap below to watch now. \xe2\xa4\xb5\xef\xb8\x8f  https://t.co/RsH6PQO8I6',997431603621236737,107,2018-05-18 11:00:00,TweetDeck,4,4
b'RT @nytimes: As many as 5 million people went to the polls in Burundi to vote on a referendum to change the country\xe2\x80\x99s constitution.\n\n@itsji\xe2\x80\xa6',997243506602205184,140,2018-05-17 22:32:34,TweetDeck,0,74
b'Happening Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. Watch here now. \xe2\xac\x87\xef\xb8\x8f https://t.co/omjoxb5JVR',997220212016537600,116,2018-05-17 21:00:00,TweetDeck,4,2
"b""Watch Now!\n\n@markets is streaming LIVE on Twitter with What'd You Miss. Tap here to watch now. \xe2\xa4\xb5\xef\xb8\x8f\nhttps://t.co/JApQ7VM2xM""",997205114384453632,121,2018-05-17 20:00:01,TweetDeck,2,3
"b""RT @tictoc: Watch TicToc for live coverage of Prince Harry and Meghan Markle's wedding on May 19th at 6 a.m. ET/11 a.m. GMT #RoyalWedding #\xe2\x80\xa6""",997204002617155584,140,2018-05-17 19:55:36,TweetDeck,0,9
b'Preparations are underway for the #RoyalWedding\n\nJoin the conversation on Twitter using #RoyalWedding to unlock a s\xe2\x80\xa6 https://t.co/TiMl20NKsc',997191174401163264,140,2018-05-17 19:04:37,TweetDeck,14,4
b'Starting Now!\n\n@cheddar is LIVE on Twitter at https://t.co/SV9WbaSHhy. \xe2\xac\x87\xef\xb8\x8f',997190020866899968,73,2018-05-17 19:00:02,TweetDeck,4,2
b'RT @ABC: HAPPENING NOW: Pres. Trump participates in expanded bilateral meeting with Secretary General of NATO. https://t.co/If8gcrht60',997189330941677568,134,2018-05-17 18:57:18,TweetDeck,0,33
b'RT @NBCNews: LIVE: White House press briefing https://t.co/PpYk6AnqkT',997166279772524544,69,2018-05-17 17:25:42,TweetDeck,0,31
b'RT @tictoc: Here are the hashtags people are using to talk about the #RoyalWedding on Twitter right now #tictocnews https://t.co/HH5fF3O4xP',997162778484969473,139,2018-05-17 17:11:47,TweetDeck,0,4
b'Watch Now!\n\n#tictocnews is LIVE on Twitter. Tap below to watch now and make sure to follow at @tictoc for 24/7 news\xe2\x80\xa6 https://t.co/Xf00HwmXqF',997129619047419904,140,2018-05-17 15:00:01,TweetDeck,4,6
b'Watch Now!\n\n#AM2DM is streaming LIVE with guest @jaketapper. Tap here to watch and get in on the conversation.\xf0\x9f\x91\x87 https://t.co/Wn5vs1VIWN',997114523386433536,135,2018-05-17 14:00:02,TweetDeck,5,3
b'RT @Reuters: From the @Reuters archive: See what British royal weddings have looked like over the years and test how much you know https://\xe2\x80\xa6',997111264089436160,140,2018-05-17 13:47:05,TweetDeck,0,19
b'Watch Now!\n\n@BloombergTV is LIVE on Twitter with #DayBreak. Tap here to watch now. \xe2\xac\x87\xef\xb8\x8f https://t.co/RsH6PR5JzE',997069226882969603,109,2018-05-17 11:00:02,TweetDeck,3,3
"b""RT @wpdeabc15: WPDE ABC15: #WATCHLIVE: The South Carolina Republican Gubernatorial Debate is happening now at the College at Charleston's S\xe2\x80\xa6""",996889025750470656,140,2018-05-16 23:03:59,Twitter for  iPhone,0,6
b'Watch Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. \xf0\x9f\x91\x87https://t.co/omjoxbnlkr',996858341883248640,94,2018-05-16 21:02:04,TweetDeck,3,3
b'\xf0\x9f\x94\x9c Watch LIVE coverage from the #RoyalWedding on Twitter. Tap the reminder button on mobile to receive a notificatio\xe2\x80\xa6 https://t.co/7BYfS5jNiQ',996850276052025344,140,2018-05-16 20:30:01,TweetDeck,142,40
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. Tap here to watch now. \xe2\xa4\xb5\xef\xb8\x8f\nhttps://t.co/JApQ7VM2xM""",996842724484665346,114,2018-05-16 20:00:00,TweetDeck,3,2
b'Happening Now!\n\n@cheddar is LIVE on Twitter with #CheddarLIVE. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/SV9WbaSHhy',996827624948338688,89,2018-05-16 19:00:00,TweetDeck,1,2
b'Watch LIVE Now!\n\n@AM2DM is streaming LIVE on Twitter. Tap here to watch now. \xe2\xac\x87\xef\xb8\x8f https://t.co/Wn5vs2dkln',996752139610451968,103,2018-05-16 14:00:03,TweetDeck,2,3
b'RT @ABC: HAPPENING NOW: EPA head Scott Pruitt testifies on Capitol Hill amid multiple ethics inquiries. https://t.co/GFZQMQDGHe',996749036655906818,127,2018-05-16 13:47:43,Twitter for  iPhone,0,41
b'Happening Now!\n\n#DayBreak is streaming LIVE on Twitter. Tap below to watch now. \xe2\xa4\xb5\xef\xb8\x8f  https://t.co/RsH6PR5JzE',996706833346707461,107,2018-05-16 11:00:01,TweetDeck,2,2
b'RT @wpdeabc15: https://t.co/wImwJUKgNB',996528150384402433,38,2018-05-15 23:10:00,Twitter for  iPhone,0,5
"b""\xe2\x9a\xa1\xef\xb8\x8f Before Meghan Markle and Prince Harry walk down the aisle at St George's Chapel, catch up on all of the\xe2\x80\xa6 https://t.co/YyzPFNKld7""",996500659095724032,131,2018-05-15 21:20:45,Twitter Web Client,22,13
b'Watch Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/omjoxbnlkr',996495503591428096,96,2018-05-15 21:00:16,TweetDeck,5,3
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. Tap here to watch now. \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/JApQ7W3Dpk""",996480336392478720,114,2018-05-15 20:00:00,TweetDeck,2,3
b'Starting Now!\n\n@cheddar is streaming LIVE on Twitter. #CheddarLIVE  \xe2\xa4\xb5\xef\xb8\x8f https://t.co/SV9WbaB5SY',996465238420537344,94,2018-05-15 19:00:00,TweetDeck,6,2
"b""RT @NewsHour: WATCH on #Periscope: President Trump speaks at the National Peace Officers' Memorial Service https://t.co/jEm3BAa7Ea""",996405110010990592,130,2018-05-15 15:01:05,TweetDeck,0,7
b'Watch Now!\n\n#tictocnews is LIVE on Twitter. Tap here to watch now and follow @tictoc for all the top news updates. \xf0\x9f\x91\x87\nhttps://t.co/m4SLV8LiHk',996404842800103424,140,2018-05-15 15:00:01,TweetDeck,3,3
b'RT @FoxNews: U.S. Ambassador to the @UN @NikkiHaley delivers remarks at a United Nations Security Council meeting. https://t.co/OdGLQ1fQgq',996396953469685760,138,2018-05-15 14:28:40,TweetDeck,0,180
b'#AM2DM is LIVE on Twitter with guest @SenJeffMerkley. Watch now. \xf0\x9f\x91\x87 https://t.co/Wn5vs2dkln.',996393516233383937,91,2018-05-15 14:15:01,TweetDeck,4,2
b'RT @NewsHour: There were cheers and clashes as the U.S. Embassy in Jerusalem opened today. @JaneFerguson5 reports on the ground in the Midd\xe2\x80\xa6',996178598963838976,140,2018-05-15 00:01:00,Twitter for  iPhone,0,12
b'RT @FoxNews: .@VP Pence delivers remarks at Israel\xe2\x80\x99s 70th Independence Day celebration. https://t.co/wLRlMoETrA',996168413289566208,111,2018-05-14 23:20:32,Twitter for  iPhone,0,582
b'Watch Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. Tap here to watch now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/omjoxbnlkr',996133049443258369,119,2018-05-14 21:00:00,TweetDeck,1,2
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. \xf0\x9f\x91\x87\nhttps://t.co/JApQ7W3Dpk""",996117954189144064,90,2018-05-14 20:00:01,TweetDeck,4,2
b'Watch Now!\n\n@cheddar is LIVE on Twitter with #CheddarLive. Tap here to watch now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/SV9WbaB5SY',996102851733549056,108,2018-05-14 19:00:01,TweetDeck,5,3
b'RT @NBCNews: LIVE: White House press briefing https://t.co/zlTgYzCBf0',996092571251347463,69,2018-05-14 18:19:10,Twitter for  iPhone,0,44
"b""RT @FoxBusiness: .@SecretaryRoss delivers remarks at the @PressClubDC Luncheon on 'how the Department of Commerce is creating conditions fo\xe2\x80\xa6""",996074715243532294,140,2018-05-14 17:08:12,TweetDeck,0,22
b'\xe2\x9a\xa1\xef\xb8\x8f \xe2\x80\x9cU.S. Opens Embassy in Jerusalem\xe2\x80\x9d by @FoxNews\n\nhttps://t.co/zQWBQHIk2i',996060437669208065,73,2018-05-14 16:11:28,TweetDeck,19,10
b'Happening Now!\n\nStart your morning with #AM2DM LIVE on Twitter. \xe2\xac\x87\xef\xb8\x8f https://t.co/Wn5vs2dkln',996027362608369664,90,2018-05-14 14:00:03,TweetDeck,5,4
b'RT @Reuters: The official opening of the U.S. embassy in Jerusalem https://t.co/VIjBu8WRWU',996010969116573696,90,2018-05-14 12:54:54,Twitter for  iPhone,0,251
b'Watch Now!\n\n@BloombergTV is LIVE on Twitter with #DayBreak. Head to https://t.co/RsH6PQO8I6 to watch.',995982056470523905,101,2018-05-14 11:00:01,TweetDeck,2,2
b'RT @FoxNews: Supreme Court Justice Clarence Thomas delivers the commencement address at Christendom College https://t.co/IMiRfHA73q',995354198559657984,131,2018-05-12 17:25:08,Twitter for  iPhone,0,233
b'RT @ABC: LIVE NOW: SpaceX launches its Falcon 9 rocket. https://t.co/d6SLowIhvX',995033797337985024,79,2018-05-11 20:11:58,TweetDeck,0,121
b'RT @tictoc: LIVE: #SpaceX launches its first Falcon 9 Block 5 rocket from Kennedy Space Center in Florida #tictocnews https://t.co/PBmUT59F\xe2\x80\xa6',995031491334803457,140,2018-05-11 20:02:48,TweetDeck,0,25
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. Tap here to watch now. \xe2\xa4\xb5\xef\xb8\x8f\nhttps://t.co/JApQ7VM2xM""",995030783931895809,114,2018-05-11 20:00:00,TweetDeck,4,2
b'RT @FoxNews: Secretary of State Mike Pompeo holds a joint briefing with Korean Foreign Minister Kang Kyung-wha. https://t.co/OJ2DKdyFl4',995018351972843521,135,2018-05-11 19:10:36,Twitter for  iPhone,0,133
b'RT @CNBC: Watch LIVE as Press Secretary Sarah Huckabee Sanders and HHS Secretary Alex Azar answer questions after Trump unveiled plans to l\xe2\x80\xa6',995018294729027587,140,2018-05-11 19:10:22,Twitter for  iPhone,0,7
b'Happening Now!\n\n#CheddarLive is streaming LIVE on Twitter. \xe2\xac\x87\xef\xb8\x8f https://t.co/SV9WbaSHhy',995015850699739136,85,2018-05-11 19:00:39,TweetDeck,5,2
b'RT @CBSLA: #LIVE: @Oprah delivers the USC Annenberg commencement address https://t.co/qGbQXJ6sOB',995014634414460928,96,2018-05-11 18:55:49,TweetDeck,0,27
b'RT @FoxNews: .@POTUS  delivers remarks on lowering drug costs for Americans https://t.co/MGVv5NG8s0',995003100913160192,99,2018-05-11 18:10:00,TweetDeck,0,336
b'RT @ABC: LIVE: National Police Dog Foundation holds inaugural Police K-9 Memorial Service wreath-laying ceremony. https://t.co/L6gBIn7SJM',994987087333031938,137,2018-05-11 17:06:22,TweetDeck,0,89
b'RT @CBSLA: Authorities Respond To Reports Of Active Shooter At Highland High In Palmdale. https://t.co/agIJ4WdT24',994958526673022977,113,2018-05-11 15:12:52,TweetDeck,0,60
"b'RT @NBCNews: LIVE: President Trump and Vice President Pence hold campaign style rally in Elkhart, Indiana. https://t.co/zQJRm0vBGq'",994716931709169665,130,2018-05-10 23:12:52,Twitter for  iPhone,0,107
b'RT @ABC: LIVE NOW: SpaceX launches Falcon 9 rocket from Kennedy Space Center in Florida. https://t.co/rDeblm2k0z',994694447425380353,112,2018-05-10 21:43:31,Twitter for  iPhone,0,199
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. \xe2\xac\x87\xef\xb8\x8f\nhttps://t.co/JApQ7VM2xM""",994668398159245312,91,2018-05-10 20:00:00,TweetDeck,3,3
"b""RT @FoxNews: U.S. Ambassador to the @UN @NikkiHaley delivers the commencement speech at @ClemsonUniv's graduation ceremony. https://t.co/i0\xe2\x80\xa6""",994656134953881600,140,2018-05-10 19:11:17,TweetDeck,0,192
b'Happening Now!\n\n@cheddar is LIVE on Twitter with #CheddarLIVE. Tap below to watch now. \xe2\xac\x87\xef\xb8\x8f https://t.co/SV9WbaSHhy',994653300640419841,113,2018-05-10 19:00:01,TweetDeck,3,2
b'RT @FoxNews: .@SpeakerRyan holds a news conference https://t.co/VEk9OgabaL',994602169008558080,74,2018-05-10 15:36:50,TweetDeck,0,99
"b""Don't miss it!\n\n#AM2DM is LIVE with guest @priyankachopra.\xf0\x9f\x91\x87 https://t.co/Wn5vs2dkln""",994577813217906695,83,2018-05-10 14:00:03,TweetDeck,4,5
b'RT @FoxNews: A live look at Joint Base Andrews where President @realDonaldTrump will greet the three Americans freed from North Korea.  htt\xe2\x80\xa6',994428419747336193,140,2018-05-10 04:06:25,Twitter for  iPhone,0,577
b'Bloomberg Technology is streaming LIVE on Twitter!  Tap here to watch.  \xe2\xac\x87\xef\xb8\x8f https://t.co/omjoxb5JVR',994321114573684737,98,2018-05-09 21:00:01,TweetDeck,3,3
"b""Watch Now!\n\n@markets is LIVE on Twitter with What'd You Miss! Tap below to watch now. \xe2\xa4\xb5\xef\xb8\x8f\nhttps://t.co/JApQ7W3Dpk""",994306012877225984,112,2018-05-09 20:00:01,TweetDeck,5,3
"b""RT @NewsHour: WATCH on #Periscope: President Trump's @PressSec Sarah Sanders holds @WhiteHouse news briefing https://t.co/F0Jp9XeT9V""",994304962338402305,132,2018-05-09 19:55:50,Twitter for iPhone,0,16
b'RT @FoxNews: President @realDonaldTrump participates in a celebration for military mothers and spouses at the @WhiteHouse.  https://t.co/fp\xe2\x80\xa6',994297288666308608,140,2018-05-09 19:25:21,TweetDeck,0,785
b'Starting Now!\n\n#CheddarLIVE is streaming LIVE on Twitter. \xe2\xac\x87\xef\xb8\x8f https://t.co/SV9WbaSHhy',994290913320071168,84,2018-05-09 19:00:01,TweetDeck,3,5
"b'On May 3 and every day, Twitter celebrates journalism. Learn how people on Twitter around the world honored\xe2\x80\xa6 https://t.co/1DlMFXGowN'",994281921843793922,132,2018-05-09 18:24:17,TweetDeck,13,8
b'#AM2DM is LIVE on Twitter! Watch now. \xf0\x9f\x91\x87https://t.co/Wn5vs2dkln',994220055696207872,62,2018-05-09 14:18:27,TweetDeck,5,2
b'RT @tictoc: LIVE: CIA Director nominee Gina Haspel testifies before the Senate Intelligence Committee #tictocnews https://t.co/PBmUT59Fu3',994209092955787264,137,2018-05-09 13:34:53,Twitter for iPhone,0,22
"b'Watch live coverage of tonight\xe2\x80\x99s primary elections in Indiana, West Virginia, Ohio and North Carolina #ElectionDay https://t.co/wdlUsiVkEl'",993991253904822273,138,2018-05-08 23:09:17,Twitter for  iPhone,12,9
b'Starting Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. Tap here to watch now. \xe2\xac\x87\xef\xb8\x8f https://t.co/omjoxb5JVR',993958724619321344,122,2018-05-08 21:00:01,TweetDeck,4,2
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. \xe2\xa4\xb5\xef\xb8\x8f\nhttps://t.co/JApQ7W3Dpk""",993943626123128832,91,2018-05-08 20:00:01,TweetDeck,4,2
b'RT @CBSLA: #LIVE: Crews rescue horse trapped in ditch https://t.co/g1R3m5j4ZZ',993937929893568514,77,2018-05-08 19:37:23,TweetDeck,0,17
b'Watch Now!\n\n#CheddarLIVE is streaming LIVE on Twitter. Tap below to watch now. \xe2\xa4\xb5\xef\xb8\x8f https://t.co/SV9WbaSHhy',993928521344045057,105,2018-05-08 19:00:00,TweetDeck,2,2
b'RT @FoxNews: Israeli PM @netanyahu delivers remarks on the #IranDeal  https://t.co/b8fEcwp2ER',993921018279464962,93,2018-05-08 18:30:11,TweetDeck,0,424
b'RT @NewsHour: WATCH: #periscope: Trump to announce decision on #IranDeal https://t.co/J0lbPXoLHd',993914060516323328,96,2018-05-08 18:02:32,TweetDeck,0,356
b'Happening Now!\n\n#AM2DM is LIVE on Twitter with guest @itsgabrielleu. Tap below to watch now and join the conversati\xe2\x80\xa6 https://t.co/5Kzd7gzgmG',993853036056457221,140,2018-05-08 14:00:03,TweetDeck,10,9
b'Happening Now!\n\n#DayBreak is streaming LIVE on Twitter. Tap below to watch now. \xe2\xa4\xb5\xef\xb8\x8f  https://t.co/RsH6PQO8I6',993807729306357760,107,2018-05-08 11:00:01,TweetDeck,7,7
b'RT @ABC: LIVE: Officials give updates on Hawaiian volcano eruption damage. https://t.co/8FQQA26Rem https://t.co/AkpFskDr9L',993657491190886400,122,2018-05-08 01:03:01,Twitter for  iPhone,0,87
b'Watch Now!\n\n@technology is LIVE on Twitter with Bloomberg Technology. Tap below to watch now. \xe2\xac\x87\xef\xb8\x8f https://t.co/omjoxb5JVR',993596334945927169,120,2018-05-07 21:00:01,TweetDeck,4,4
b'RT @FoxNews: Attorney General Jeff Sessions and ICE Deputy Director Thomas Homan are in California at the U.S-Mexico border to discuss the\xe2\x80\xa6',993584693844086785,139,2018-05-07 20:13:45,TweetDeck,0,375
"b""Starting Now!\n\n@markets is LIVE on Twitter with What'd You Miss. Go to \nhttps://t.co/JApQ7VM2xM to watch.""",993582328206254081,105,2018-05-07 20:04:21,TweetDeck,3,2
b'RT @NewsHour: WATCH: #periscope: #FLOTUS Melania Trump announces new initiative on children\xe2\x80\x99s well-being https://t.co/u99ghy99vu',993567426548830209,128,2018-05-07 19:05:08,TweetDeck,0,15
b'Happening Now!\n\n@cheddar is LIVE on Twitter with #CheddarLIVE. \xe2\xac\x87\xef\xb8\x8f https://t.co/SV9WbaSHhy',993566143083360258,89,2018-05-07 19:00:02,TweetDeck,5,2
b'RT @NBCNews: White House press briefing https://t.co/zoFq3ZGiOC',993558934056292352,63,2018-05-07 18:31:23,TweetDeck,0,52
b'Watch LIVE Now!\n\n#tictocnews is LIVE on Twitter. Follow @tictoc for 24/7 news updates and tap below to watch now. \xf0\x9f\x91\x87 \nhttps://t.co/m4SLV8LiHk',993509510177173506,140,2018-05-07 15:15:00,TweetDeck,6,3
"b""RT @CNBC: -Berkshire's Apple news\n-A brand new Buffett documentary\n-Key moments from Berkshire's annual meeting\n-The launch of the Warren B\xe2\x80\xa6""",993494842922733569,140,2018-05-07 14:16:43,TweetDeck,0,9
